parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr
cd62l+ t-regs,Immunophenotyping,74,77,6.4180336136666165,0.28124955364577053,-0.09022632804331648,0.09863110437370202,6.649783352431643,0.27843200895416303,-0.11946618573595934,0.08855450542142823,-0.2317497387650576,0.09240340962885447,0.01347638691850253,0.02923985769261184,0.08739904211070706,0.7385442181965585,0.29650117,0.31828774256165027,0.05687619476803095,0.9768146167435192,Immunology,cd62l+ t-regs,-0.07061916324078955,0.013799010277883519,-0.0976647264077393,-0.04357360007383982,-0.601171797159182,0.5486390523403606,0.0569376437108152,0.006756756756756757
cd8 cd25- nkt cells,Immunophenotyping,610,606,6.053620199135066,0.35539746809030925,0.00448233632067392,0.03838277133318801,6.062524757289476,0.35526955076989003,0.01710379830847845,0.0370775006091021,-0.00890455889221905,0.03351814071469727,0.790555611760259,-0.01262146180886755,0.03237675687825769,0.6967487537270269,0.316620392,0.33301370824221177,0.01403535593387725,0.9542403696458802,Immunology,cd8 nkt,-0.050485564470980814,0.001652910625346633,-0.05372520976632379,-0.047245919175637835,-1.2417739091932534,0.2145598431667135,0.014036277656767517,8.244023083264633e-4
cd8 cd25- t cells,Immunophenotyping,612,608,10.389971697064974,0.1994955916303293,-0.00505724518346549,0.02170085949689197,10.402179705538346,0.19963281213069395,-0.01476007537631338,0.02279660050372126,-0.0122080084762859,0.03070696277972512,0.691039832738627,0.00970283014250488,0.02885012416306555,0.7367045920989671,0.2721457,0.34747540410713307,0.01293538992468751,0.8662365483067325,Immunology,cd8 t,-0.24436172652547974,0.0016474643433891083,-0.24759069730433633,-0.24113275574662316,-6.0203975877382305,2.2995871873376927e-9,0.012936111465536398,8.216926869350862e-4
cd8 cd25+ nkt cells,Immunophenotyping,610,606,2.1729061507784295,0.304619712053837,0.04074698115355543,0.04357638780671697,2.250435141667994,0.3039231088631638,0.00145017331766462,0.03800937917635467,-0.07752899072008522,0.0557825515537974,0.164901451903709,0.0392968078982989,0.05229538907867712,0.452574066053145,0.5628468101,0.5328868246346,0.04616712654619415,0.8974238152334976,Immunology,cd8 nkt,0.05469296611164635,0.001652910625346633,0.05145332081630337,0.057932611406989326,1.3452617405688634,0.1787919497144077,0.046199968816014916,8.244023083264633e-4
cd8 cd44-cd62l- t cells,Immunophenotyping,559,558,7.5011501472467,0.4656408387197843,-0.05744852186508628,0.03537327122142667,7.500853957103575,0.4654813818050356,-0.02510224891855111,0.03422148173833215,2.961901160237717e-4,0.04743894956844753,0.99501978349237,-0.03234627294605081,0.04201485133496311,0.4415812885644165,0.4137371002,0.5057116604870678,0.03154094334219609,0.9423880364830264,Immunology,cd8 t,-0.20073753781624165,0.0018001814764404692,-0.20426582867570112,-0.19720924695678219,-4.73119064706356,2.518250145078227e-6,0.03155140889363979,8.976660682226212e-4
cd8 cd44-cd62l+ t cells,Immunophenotyping,686,685,9.579601925577276,0.27374326456930737,-0.01157850795707258,0.02293958157596357,9.585477049645869,0.2736436382351507,-0.03366112163838276,0.02270650594893567,-0.00587512477863049,0.03122545862455404,0.8507931035366451,0.02208261365555577,0.02734673694548717,0.41955400904488704,0.28890206,0.36557898556090945,0.02464589766831241,0.9395191742273976,Immunology,cd8 t,-0.23539569407531435,0.0014652022515811304,-0.23826743771848036,-0.23252395043214835,-6.149640463597044,1.017240736089775e-9,0.02465088962705635,7.309941520467836e-4
cd8 cd44+cd62l- t cells,Immunophenotyping,686,685,7.401475775454534,0.24257250575174424,-0.00934229440761453,0.02887693001629736,7.423050680787924,0.24238938183360384,0.00316055980575053,0.02901456249670283,-0.02157490537287481,0.03414380870846051,0.5275970585894074,-0.01250285421740852,0.03113369615029304,0.6880683857949834,0.3288251541,0.3896972454807556,0.01074046647997914,0.9028876919922108,Immunology,cd8 t,-0.16984505442784326,0.0014652022515811304,-0.17271679807100926,-0.16697331078467725,-4.43715006493333,9.846661305656923e-6,0.010740879506784675,7.309941520467836e-4
cd8 cd44+cd62l+ nkt cells,Immunophenotyping,684,683,5.599667267924684,0.36906669519371943,0.00699588431164742,0.04089291556790793,5.670433544598894,0.3688090208368967,-0.00873573990654635,0.04030722493518957,-0.07076627481920106,0.03438506850841139,0.03982575511893255,0.01573162414535274,0.03252680272807634,0.6287319972859959,0.34756109,0.3595268318421193,0.02979616962593004,0.9556697465679616,Immunology,cd8 nkt,-0.033849442544395536,0.0014695085082491147,-0.036729626295538984,-0.030969258793252092,-0.8830096877330985,0.37738651838916804,0.029804992122281666,7.331378299120235e-4
cd8 cd44+cd62l+ t cells,Immunophenotyping,686,685,9.016644841534674,0.2236296281209939,0.00803393222453791,0.02630779366112369,9.044268722111571,0.22349671632421067,0.01201882395376162,0.02671019475231405,-0.02762388054611159,0.03049925161527648,0.36528475243090663,-0.00398489172469163,0.02790112500373914,0.8864575293675738,0.28881638,0.3512879416562642,0.02720945900862825,0.9105327811291696,Immunology,cd8 t,-0.19581618431096925,0.0014652022515811304,-0.19868792795413526,-0.19294444066780325,-5.115637884525756,3.570979520972628e-7,0.027216176876297172,7.309941520467836e-4
cd8 effector,FACS,300,298,7.349443591994805,0.05624145192202398,0.04143757934102162,0.03717437313290448,7.209365280661023,0.06454180168866226,0.080671582871769107,0.05024203488507503,0.1400783113439061,0.06407764753728051,0.02926968841131327,-0.03923400351254565,0.06112726853968237,0.5212680550621344,0.3585878,0.5120033169011006,0.08546620540010115,0.67108003698459,Immunology,cd8 t,-0.35616897751295307,0.0033784169377389715,-0.36279055303568153,-0.3495474019902246,-6.127727819665149,1.6208732134259662e-9,0.08567521737664326,0.0016806722689075631
cd8 naive,FACS,300,298,10.05409245021168,0.0716774276203732,0.0182919163604155,0.05232064619549365,9.90168990218863,0.08281720289945345,0.05497106061299734,0.06839780631735266,0.15240254802499376,0.08809673682446933,0.08425221581713377,-0.03667914424998048,0.08433079816476995,0.6637895135767236,0.5113149,0.700552969713777,0.07672668916355257,0.5929039607875428,Immunology,cd8 t,-0.31489575043089385,0.0033784169377389715,-0.3215173259536223,-0.3082741749081654,-5.417640423609176,8.77468355753308e-8,0.07687778617893495,0.0016806722689075631
cd8 nkt cells,Immunophenotyping,687,686,6.0249622220373835,0.2916676158551488,0.02497983606807357,0.03433038858480701,6.061990884308314,0.2914317631308425,-0.00590635224577403,0.03399542527488142,-0.03702866214039951,0.03191234754607194,0.24617335177606825,0.03088618782849934,0.02989646080313867,0.3017859715452493,0.3168397816,0.3431003743296464,0.02827787082295508,0.9434453606518464,Immunology,cd8 nkt,-0.07962788586649037,0.0014630585737158905,-0.08249542797824606,-0.07676034375473469,-2.0817775872330326,0.03754791209884489,0.028285411794465826,7.2992700729927e-4
cd8 resting,FACS,300,298,8.882697498096196,0.0625541713906942,0.02761003792550308,0.04712084258677684,8.844427607263455,0.06982019844483703,0.11073394899772344,0.05772716534628919,0.03826989083269511,0.07625527427301455,0.6159813037360009,-0.08312391107220271,0.07294696600911656,0.2550311234628559,0.4644633,0.5884540687803096,0.08816935137318427,0.5863870699767826,Immunology,cd8 t,-0.23662774382864465,0.0033784169377389715,-0.24324931935137314,-0.23000616830591616,-4.071074406559317,5.311062572666003e-5,0.08839889430125478,0.0016806722689075631
cd8 t cells,Immunophenotyping,689,688,10.338909187903488,0.1702640043236393,-0.01236889808844649,0.02069594025025633,10.351741753945102,0.1701703513105123,-0.01768069313223446,0.02063118781060069,-0.01283256614553951,0.02775250756431156,0.6438923751658467,0.00531179495680006,0.02462099035158846,0.8292290654160991,0.2664379233,0.32913648495748055,0.02295226202128669,0.8659405407901581,Immunology,cd8 t,-0.21133229340389992,0.001458789981060203,-0.21419146922778579,-0.20847311758001405,-5.533112241086774,3.7618923753868216e-8,0.02295629376138586,7.27802037845706e-4
cd8 t cells total,FACS,300,298,10.466285524489514,0.04261577507059766,0.02280124769953036,0.03143855822104346,10.313695375636753,0.05655456005292807,0.07390687614815536,0.04968165029289818,0.1525901488527441,0.05990087311027134,0.01114953190387762,-0.05110562844864238,0.05781095810110587,0.3771107876938256,0.3042686,0.5210246544512561,0.110533347448556,0.5370234928152591,Immunology,cd8 t,-0.5378979116731011,0.0033784169377389715,-0.5445194871958295,-0.5312763361503726,-9.254292781238021,0,0.11098682790272267,0.0016806722689075631
cdc cd11b type,FACS,186,180,8.304000006527968,0.08316242126775954,0.04747074735001045,0.03720630550937876,8.272448305868682,0.09180301952015854,0.00443930133711908,0.05415084483243648,0.03155170065924122,0.07045000753339298,0.6545684718754292,0.04303144601285929,0.06478589153628915,0.5070511463698018,0.2736622,0.39105112194743785,0.03669460715952489,0.8497993626405069,Immunology,cdcs,-0.3570364173352615,0.005557099194220616,-0.3679281316144504,-0.34614470305607253,-4.789480853337097,2.437695022283748e-6,0.03671109016997996,0.0027548209366391185
cdc cd8a type,FACS,186,180,8.56155930628275,0.13659809464096287,0.03582643825386401,0.05504587612676632,8.442707586862634,0.1445239592196925,0.01267511244565959,0.07266088000136184,0.11885171942014729,0.09815743763582271,0.22688683130539833,0.02315132580821503,0.08975758826743616,0.7966313310984021,0.40664,0.5192868916308625,0.04513029499534837,0.8904095547674202,Immunology,cdcs,-0.24462085333061795,0.005557099194220616,-0.2555125676098069,-0.233729139051429,-3.2814772848614595,0.0011324922318332042,0.045160972104984716,0.0027548209366391185
cdcs,Immunophenotyping,749,752,8.698190594027759,0.2495776125370241,0.00197785296425348,0.02124270211764626,8.872532626262545,0.2496658516694188,-0.02996511740532193,0.02239489211215851,-0.17434203226029704,0.02261320271057845,2.6572941694828683e-14,0.03194297039296943,0.02071864305964364,0.12340131117441532,0.20410530227249007,0.286111948,0.09344535462708473,0.9562888783513104,Immunology,cdcs,-0.3377444279858771,0.0013377980291863682,-0.3403664639416711,-0.33512239203008315,-9.23406478056212,0,0.09371877793541152,6.675567423230974e-4
dc total,FACS,186,180,9.1767356064974,0.10625377987033188,0.03953468998791691,0.04217340191798451,9.10050491609672,0.1140207146010262,0.00534738648793052,0.0593936197616769,0.07623069040071094,0.07832277816650793,0.3311710241018333,0.03418730350001379,0.07177752165561298,0.6342005432812492,0.3101216,0.42652567791134294,0.03813503612555966,0.8854988858629832,Immunology,dc total,-0.31880071093142226,0.005557099194220616,-0.3296924252106112,-0.3079089966522333,-4.276566274197552,2.4281805453441052e-5,0.038153538625518686,0.0027548209366391185
dn cd25- nkt cells,Immunophenotyping,607,603,6.328327332839238,0.5762642672547865,0.03749594946029606,0.02852735697132491,6.182516595048886,0.5762794374203696,-0.04770583490272263,0.02786798542639525,0.14581073781700377,0.03335723189312988,1.3724012911689466e-5,0.08520178435605617,0.03169928974818648,0.00731832475915594,0.30056108,0.34321631231316657,0.05237179273474669,0.9796501429677532,Immunology,dn nkt,-0.13271542074632808,0.0016611479028697572,-0.13597121080894706,-0.1294596306837091,-3.2562462246716137,0.0011603039360372769,0.05241975355378834,8.285004142502071e-4
dn cd25- t cells,Immunophenotyping,607,603,8.586055394090918,0.287064268952721,0.01534217933417074,0.02422810386483245,8.363865684409493,0.2872267936973029,-0.02933727505972693,0.02563621237471987,0.2221897093943569,0.03116176909395746,1.987723600187962e-12,0.04467945435978268,0.02937178846188669,0.12855124025555126,0.2658347,0.3515925489719507,0.1447845134973103,0.9240247388399522,Immunology,dn t,-0.27960380553188036,0.0016611479028697572,-0.2828595955944993,-0.2763480154692614,-6.860233958096326,1.0953016271741944e-11,0.14580911613919184,8.285004142502071e-4
dn cd25+ nkt cells,Immunophenotyping,607,603,2.4169637776781197,0.5301233628835406,-0.00184186095339717,0.05532565320886299,2.3812756528972843,0.5297934589323533,0.02383328307694924,0.05200251089212805,0.03568812460506541,0.05066357129910878,0.48134822843288527,-0.02567514402384679,0.04878018284174263,0.5987726413591521,0.4938287147,0.4797154693151686,0.00915887893458633,0.959547068824944,Immunology,dn nkt,0.028990051039450092,0.0016611479028697572,0.025734260976831128,0.03224584110206905,0.7112869304817281,0.47704376837815987,0.009159135045189946,8.285004142502071e-4
dn cd25+ t cells,Immunophenotyping,607,603,4.6877057660054025,0.5079186156425877,0.07606159719926416,0.07092740355097196,4.6524523715249435,0.507762274018473,-0.03762203142085465,0.07006100936595525,0.03525339473324802,0.04546699607515132,0.43831917385645647,0.11368362859828024,0.04396391177421192,0.00986254696398705,0.417399635,0.46052394892568693,0.02835877899713843,0.9560776267531914,Immunology,dn t,-0.0983262592783889,0.0016611479028697572,-0.10158204934100785,-0.09507046921576993,-2.4124891347277333,0.01599224639788832,0.02836638490325827,8.285004142502071e-4
dn cd44-cd62l- t cells,Immunophenotyping,554,553,6.019162739083396,0.2982194812771153,0.02647112960264615,0.03201307630518615,5.717845922042406,0.2980542554009412,0.00348741740731097,0.03318551485895522,0.30131681735018645,0.03611142181576003,2.8243876660281255e-16,0.02298371220940453,0.03349554114189988,0.49278855804728294,0.31547614,0.3797122172497924,0.15394803164286627,0.9258207998686138,Immunology,dn t,-0.18533223954138878,0.0018165319254248473,-0.18889257669198867,-0.1817719023907889,-4.348399691648287,1.4979490954747376e-5,0.15518181338894715,9.057971014492754e-4
dn cd44-cd62l+ nkt cells,Immunophenotyping,681,680,1.956886923569732,0.48974115363686055,0.07285344726138034,0.05511025154472684,1.5825072348585385,0.4892091794001278,0.00186916316636339,0.05355247455158317,0.3743796888753147,0.05498229658998132,1.6342500533639456e-11,0.07098428410159553,0.05109628049083586,0.16505305436119028,0.56006807,0.5797488522509416,0.11299354045247896,0.9214060447679012,Immunology,dn nkt,-0.034537755799454804,0.0014760155640667007,-0.03743069314564611,-0.0316448184532635,-0.8989771353282859,0.36882409076268585,0.11347814139150243,7.363770250368188e-4
dn cd44-cd62l+ t cells,Immunophenotyping,681,680,6.5751969880306405,0.2910096238249451,0.00824182641660817,0.02652263557733825,6.300247311001971,0.29087461271343173,-0.06416147314695635,0.02666704385416805,0.27494967704522755,0.03170812361084928,1.5615865853748422e-17,0.07240329956629393,0.02822962349307642,0.01045903437584574,0.29745681,0.3660911368080485,0.17660729197714992,0.9311667426407024,Immunology,dn t,-0.20761436141077202,0.0014760155640667007,-0.21050729875696333,-0.20472142406458071,-5.403957482292856,7.689229608587311e-8,0.17847857327437125,7.363770250368188e-4
dn cd44+cd62l- nkt cells,Immunophenotyping,681,680,6.088001756484874,0.30515133420209845,0.02493934676956141,0.03146074115865839,5.901643595227921,0.30495296241420766,-0.06500607203194918,0.03147490981246507,0.186358161502421,0.03305216819275237,2.1963134073561916e-8,0.08994541879781164,0.03062870440711321,0.00338893892051933,0.31852323,0.3616276471130562,0.10449701997823292,0.9500927028340238,Immunology,dn nkt,-0.12692076464148125,0.0014760155640667007,-0.12981370198767256,-0.12402782729528994,-3.303598128193249,9.793658614831724e-4,0.10487988775700478,7.363770250368188e-4
dn cd44+cd62l- t cells,Immunophenotyping,681,680,6.903156486884159,0.5317351133712198,0.0029613999548731,0.03724728596946754,6.66434930761298,0.5316221842504395,-0.01140594278705317,0.03724509578342476,0.2388071793046421,0.030917636426317,2.5828467490112392e-14,0.01436734274032169,0.02821965677137784,0.6107693321601186,0.297730141,0.3429389680644712,0.08977915013639945,0.9722009244789416,Immunology,dn t,-0.14136607585408806,0.0014760155640667007,-0.14425901320027937,-0.13847313850789675,-3.6795925781001486,2.4273805345131905e-4,0.09002153895830246,7.363770250368188e-4
dn cd44+cd62l+ nkt cells,Immunophenotyping,681,680,5.723638749757398,0.40820759657955275,0.02762206731410046,0.03007059557640417,5.705098001523679,0.40794835387822953,-0.05684510591396367,0.02771135493126772,0.01854074825499593,0.03506972774722775,0.5971354214767655,0.08446717322453065,0.03140017948334,0.00725594304461569,0.355833126,0.36796918112568133,0.03153539261742203,0.9572523071161592,Immunology,dn nkt,-0.03353840326654515,0.0014760155640667007,-0.03643134061273645,-0.030645465920353842,-0.8729651650533565,0.3828362803698222,0.031545852642306776,7.363770250368188e-4
dn nkt cells,Immunophenotyping,745,744,6.698062243944309,0.3070580003858719,0.02720693700923057,0.02561414234447917,6.579951047691505,0.30699981686934247,-0.05451668129969572,0.02507770452023314,0.11811119633504838,0.02921010934491868,5.608931262313404e-5,0.08172361830571515,0.02640584523556647,0.00201528746856315,0.29197269,0.3347295272456952,0.07661839709919227,0.949893259963882,Immunology,dn nkt,-0.13666346324922243,0.0013486182800979225,-0.13930670650710672,-0.13402021999133815,-3.7214132631114496,2.054912326596714e-4,0.07676885373561285,6.729475100942127e-4
